date,city,product,category,tier,population_weight,demand_units
2023-07-31,Akola,ORS Sachets,OTC,tier2,0.18,205
2023-07-31,Akola,Cetirizine,OTC,tier2,0.18,142
2023-07-31,Akola,Metformin,chronic,tier2,0.18,72
2023-07-31,Akola,Insulin Glargine,chronic,tier2,0.18,40
2023-07-31,Akola,Omeprazole,gastro,tier2,0.18,89
2023-07-31,Akola,Amoxicillin,antibiotic,tier2,0.18,68
2023-07-31,Akola,Vitamin D3,chronic,tier2,0.18,55
2023-07-31,Akola,Ibuprofen,fever_cold,tier2,0.18,82
2023-07-31,Latur,Paracetamol,fever_cold,tier2,0.17,94
2023-07-31,Latur,Azithromycin,antibiotic,tier2,0.17,71
2023-07-31,Latur,ORS Sachets,OTC,tier2,0.17,181
2023-07-31,Latur,Cetirizine,OTC,tier2,0.17,172
2023-07-31,Latur,Metformin,chronic,tier2,0.17,67
2023-07-31,Latur,Insulin Glargine,chronic,tier2,0.17,40
2023-07-31,Latur,Omeprazole,gastro,tier2,0.17,88
2023-07-31,Latur,Amoxicillin,antibiotic,tier2,0.17,79
2023-07-31,Latur,Vitamin D3,chronic,tier2,0.17,45
2023-07-31,Latur,Ibuprofen,fever_cold,tier2,0.17,70
2023-07-31,Dhule,Paracetamol,fever_cold,tier2,0.16,85
2023-07-31,Dhule,Azithromycin,antibiotic,tier2,0.16,68
2023-07-31,Dhule,ORS Sachets,OTC,tier2,0.16,179
2023-07-31,Dhule,Cetirizine,OTC,tier2,0.16,109
2023-07-31,Dhule,Metformin,chronic,tier2,0.16,63
2023-07-31,Dhule,Insulin Glargine,chronic,tier2,0.16,42
2023-07-31,Dhule,Omeprazole,gastro,tier2,0.16,82
2023-07-31,Dhule,Amoxicillin,antibiotic,tier2,0.16,60
2023-07-31,Dhule,Vitamin D3,chronic,tier2,0.16,52
2023-07-31,Dhule,Ibuprofen,fever_cold,tier2,0.16,85
2023-07-31,Ahmednagar,Paracetamol,fever_cold,tier2,0.2,122
2023-07-31,Ahmednagar,Azithromycin,antibiotic,tier2,0.2,64
2023-07-31,Ahmednagar,ORS Sachets,OTC,tier2,0.2,167
2023-07-31,Ahmednagar,Cetirizine,OTC,tier2,0.2,165
2023-07-31,Ahmednagar,Metformin,chronic,tier2,0.2,85
2023-07-31,Ahmednagar,Insulin Glargine,chronic,tier2,0.2,49
2023-07-31,Ahmednagar,Omeprazole,gastro,tier2,0.2,125
2023-07-31,Ahmednagar,Amoxicillin,antibiotic,tier2,0.2,67
2023-07-31,Ahmednagar,Vitamin D3,chronic,tier2,0.2,63
2023-07-31,Ahmednagar,Ibuprofen,fever_cold,tier2,0.2,85
2023-07-31,Chandrapur,Paracetamol,fever_cold,tier2,0.15,88
2023-07-31,Chandrapur,Azithromycin,antibiotic,tier2,0.15,51
2023-07-31,Chandrapur,ORS Sachets,OTC,tier2,0.15,142
2023-07-31,Chandrapur,Cetirizine,OTC,tier2,0.15,113
2023-07-31,Chandrapur,Metformin,chronic,tier2,0.15,58
2023-07-31,Chandrapur,Insulin Glargine,chronic,tier2,0.15,36
2023-07-31,Chandrapur,Omeprazole,gastro,tier2,0.15,76
2023-07-31,Chandrapur,Amoxicillin,antibiotic,tier2,0.15,69
2023-07-31,Chandrapur,Vitamin D3,chronic,tier2,0.15,46
2023-07-31,Chandrapur,Ibuprofen,fever_cold,tier2,0.15,84
2023-07-31,Parbhani,Paracetamol,fever_cold,tier2,0.14,78
2023-07-31,Parbhani,Azithromycin,antibiotic,tier2,0.14,54
2023-07-31,Parbhani,ORS Sachets,OTC,tier2,0.14,183
2023-07-31,Parbhani,Cetirizine,OTC,tier2,0.14,105
2023-07-31,Parbhani,Metformin,chronic,tier2,0.14,54
2023-07-31,Parbhani,Insulin Glargine,chronic,tier2,0.14,34
2023-07-31,Parbhani,Omeprazole,gastro,tier2,0.14,66
2023-07-31,Parbhani,Amoxicillin,antibiotic,tier2,0.14,76
2023-07-31,Parbhani,Vitamin D3,chronic,tier2,0.14,45
2023-07-31,Parbhani,Ibuprofen,fever_cold,tier2,0.14,82
2023-07-31,Ichalkaranji,Paracetamol,fever_cold,tier2,0.13,71
2023-07-31,Ichalkaranji,Azithromycin,antibiotic,tier2,0.13,50
2023-07-31,Ichalkaranji,ORS Sachets,OTC,tier2,0.13,131
2023-07-31,Ichalkaranji,Cetirizine,OTC,tier2,0.13,116
2023-07-31,Ichalkaranji,Metformin,chronic,tier2,0.13,51
2023-07-31,Ichalkaranji,Insulin Glargine,chronic,tier2,0.13,27
2023-07-31,Ichalkaranji,Omeprazole,gastro,tier2,0.13,65
2023-07-31,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,45
2023-07-31,Ichalkaranji,Vitamin D3,chronic,tier2,0.13,42
2023-07-31,Ichalkaranji,Ibuprofen,fever_cold,tier2,0.13,74
2023-07-31,Bid,Paracetamol,fever_cold,tier2,0.12,56
2023-07-31,Bid,Azithromycin,antibiotic,tier2,0.12,50
2023-07-31,Bid,ORS Sachets,OTC,tier2,0.12,148
2023-07-31,Bid,Cetirizine,OTC,tier2,0.12,79
2023-07-31,Bid,Metformin,chronic,tier2,0.12,49
2023-07-31,Bid,Insulin Glargine,chronic,tier2,0.12,28
2023-07-31,Bid,Omeprazole,gastro,tier2,0.12,70
2023-07-31,Bid,Amoxicillin,antibiotic,tier2,0.12,43
2023-07-31,Bid,Vitamin D3,chronic,tier2,0.12,36
2023-07-31,Bid,Ibuprofen,fever_cold,tier2,0.12,54
2023-08-07,Mumbai,Paracetamol,fever_cold,metro,1.0,1885
2023-08-07,Mumbai,Azithromycin,antibiotic,metro,1.0,1169
2023-08-07,Mumbai,ORS Sachets,OTC,metro,1.0,3311
2023-08-07,Mumbai,Cetirizine,OTC,metro,1.0,2631
2023-08-07,Mumbai,Metformin,chronic,metro,1.0,1543
2023-08-07,Mumbai,Insulin Glargine,chronic,metro,1.0,783
2023-08-07,Mumbai,Omeprazole,gastro,metro,1.0,1631
2023-08-07,Mumbai,Amoxicillin,antibiotic,metro,1.0,1498
2023-08-07,Mumbai,Vitamin D3,chronic,metro,1.0,993
2023-08-07,Mumbai,Ibuprofen,fever_cold,metro,1.0,1374
2023-08-07,Pune,Paracetamol,fever_cold,metro,0.75,1651
2023-08-07,Pune,Azithromycin,antibiotic,metro,0.75,862
2023-08-07,Pune,ORS Sachets,OTC,metro,0.75,2547
2023-08-07,Pune,Cetirizine,OTC,metro,0.75,2064
2023-08-07,Pune,Metformin,chronic,metro,0.75,1141
2023-08-07,Pune,Insulin Glargine,chronic,metro,0.75,550
2023-08-07,Pune,Omeprazole,gastro,metro,0.75,1403
2023-08-07,Pune,Amoxicillin,antibiotic,metro,0.75,1313
2023-08-07,Pune,Vitamin D3,chronic,metro,0.75,755
2023-08-07,Pune,Ibuprofen,fever_cold,metro,0.75,1052
2023-08-07,Nagpur,Paracetamol,fever_cold,tier1,0.55,511
2023-08-07,Nagpur,Azithromycin,antibiotic,tier1,0.55,372
2023-08-07,Nagpur,ORS Sachets,OTC,tier1,0.55,1306
2023-08-07,Nagpur,Cetirizine,OTC,tier1,0.55,783
2023-08-07,Nagpur,Metformin,chronic,tier1,0.55,441
2023-08-07,Nagpur,Insulin Glargine,chronic,tier1,0.55,225
2023-08-07,Nagpur,Omeprazole,gastro,tier1,0.55,471
2023-08-07,Nagpur,Amoxicillin,antibiotic,tier1,0.55,399
2023-08-07,Nagpur,Vitamin D3,chronic,tier1,0.55,324
2023-08-07,Nagpur,Ibuprofen,fever_cold,tier1,0.55,487
2023-08-07,Thane,Paracetamol,fever_cold,tier1,0.5,509
2023-08-07,Thane,Azithromycin,antibiotic,tier1,0.5,341
2023-08-07,Thane,ORS Sachets,OTC,tier1,0.5,1155
2023-08-07,Thane,Cetirizine,OTC,tier1,0.5,688
2023-08-07,Thane,Metformin,chronic,tier1,0.5,398
2023-08-07,Thane,Insulin Glargine,chronic,tier1,0.5,211
2023-08-07,Thane,Omeprazole,gastro,tier1,0.5,600
2023-08-07,Thane,Amoxicillin,antibiotic,tier1,0.5,348
2023-08-07,Thane,Vitamin D3,chronic,tier1,0.5,263
2023-08-07,Thane,Ibuprofen,fever_cold,tier1,0.5,464
2023-08-07,Nashik,Paracetamol,fever_cold,tier1,0.42,419
2023-08-07,Nashik,Azithromycin,antibiotic,tier1,0.42,288
2023-08-07,Nashik,ORS Sachets,OTC,tier1,0.42,860
2023-08-07,Nashik,Cetirizine,OTC,tier1,0.42,542
2023-08-07,Nashik,Metformin,chronic,tier1,0.42,349
2023-08-07,Nashik,Insulin Glargine,chronic,tier1,0.42,193
2023-08-07,Nashik,Omeprazole,gastro,tier1,0.42,478
2023-08-07,Nashik,Amoxicillin,antibiotic,tier1,0.42,303
2023-08-07,Nashik,Vitamin D3,chronic,tier1,0.42,236
2023-08-07,Nashik,Ibuprofen,fever_cold,tier1,0.42,377
2023-08-07,Aurangabad,Paracetamol,fever_cold,tier1,0.38,419
2023-08-07,Aurangabad,Azithromycin,antibiotic,tier1,0.38,286
2023-08-07,Aurangabad,ORS Sachets,OTC,tier1,0.38,774
2023-08-07,Aurangabad,Cetirizine,OTC,tier1,0.38,462
2023-08-07,Aurangabad,Metformin,chronic,tier1,0.38,319
2023-08-07,Aurangabad,Insulin Glargine,chronic,tier1,0.38,172
2023-08-07,Aurangabad,Omeprazole,gastro,tier1,0.38,357
2023-08-07,Aurangabad,Amoxicillin,antibiotic,tier1,0.38,307
2023-08-07,Aurangabad,Vitamin D3,chronic,tier1,0.38,193
2023-08-07,Aurangabad,Ibuprofen,fever_cold,tier1,0.38,370
2023-08-07,Solapur,Paracetamol,fever_cold,tier2,0.3,138
2023-08-07,Solapur,Azithromycin,antibiotic,tier2,0.3,105
2023-08-07,Solapur,ORS Sachets,OTC,tier2,0.3,336
2023-08-07,Solapur,Cetirizine,OTC,tier2,0.3,273
2023-08-07,Solapur,Metformin,chronic,tier2,0.3,127
2023-08-07,Solapur,Insulin Glargine,chronic,tier2,0.3,74
2023-08-07,Solapur,Omeprazole,gastro,tier2,0.3,163
2023-08-07,Solapur,Amoxicillin,antibiotic,tier2,0.3,126
2023-08-07,Solapur,Vitamin D3,chronic,tier2,0.3,90
2023-08-07,Solapur,Ibuprofen,fever_cold,tier2,0.3,141
2023-08-07,Kolhapur,Paracetamol,fever_cold,tier2,0.28,126
2023-08-07,Kolhapur,Azithromycin,antibiotic,tier2,0.28,92
2023-08-07,Kolhapur,ORS Sachets,OTC,tier2,0.28,314
2023-08-07,Kolhapur,Cetirizine,OTC,tier2,0.28,220
2023-08-07,Kolhapur,Metformin,chronic,tier2,0.28,117
2023-08-07,Kolhapur,Insulin Glargine,chronic,tier2,0.28,66
2023-08-07,Kolhapur,Omeprazole,gastro,tier2,0.28,140
2023-08-07,Kolhapur,Amoxicillin,antibiotic,tier2,0.28,111
2023-08-07,Kolhapur,Vitamin D3,chronic,tier2,0.28,83
2023-08-07,Kolhapur,Ibuprofen,fever_cold,tier2,0.28,134
2023-08-07,Amravati,Paracetamol,fever_cold,tier2,0.25,140
2023-08-07,Amravati,Azithromycin,antibiotic,tier2,0.25,88
2023-08-07,Amravati,ORS Sachets,OTC,tier2,0.25,228
2023-08-07,Amravati,Cetirizine,OTC,tier2,0.25,169
2023-08-07,Amravati,Metformin,chronic,tier2,0.25,119
2023-08-07,Amravati,Insulin Glargine,chronic,tier2,0.25,57
2023-08-07,Amravati,Omeprazole,gastro,tier2,0.25,129
2023-08-07,Amravati,Amoxicillin,antibiotic,tier2,0.25,112
2023-08-07,Amravati,Vitamin D3,chronic,tier2,0.25,76
2023-08-07,Amravati,Ibuprofen,fever_cold,tier2,0.25,126
2023-08-07,Nanded,Paracetamol,fever_cold,tier2,0.22,114
2023-08-07,Nanded,Azithromycin,antibiotic,tier2,0.22,81
2023-08-07,Nanded,ORS Sachets,OTC,tier2,0.22,240
2023-08-07,Nanded,Cetirizine,OTC,tier2,0.22,172
2023-08-07,Nanded,Metformin,chronic,tier2,0.22,94
2023-08-07,Nanded,Insulin Glargine,chronic,tier2,0.22,56
2023-08-07,Nanded,Omeprazole,gastro,tier2,0.22,120
2023-08-07,Nanded,Amoxicillin,antibiotic,tier2,0.22,92
2023-08-07,Nanded,Vitamin D3,chronic,tier2,0.22,70
2023-08-07,Nanded,Ibuprofen,fever_cold,tier2,0.22,116
2023-08-07,Sangli,Paracetamol,fever_cold,tier2,0.2,125
2023-08-07,Sangli,Azithromycin,antibiotic,tier2,0.2,57
2023-08-07,Sangli,ORS Sachets,OTC,tier2,0.2,245
2023-08-07,Sangli,Cetirizine,OTC,tier2,0.2,174
2023-08-07,Sangli,Metformin,chronic,tier2,0.2,80
2023-08-07,Sangli,Insulin Glargine,chronic,tier2,0.2,49
2023-08-07,Sangli,Omeprazole,gastro,tier2,0.2,121
2023-08-07,Sangli,Amoxicillin,antibiotic,tier2,0.2,76
2023-08-07,Sangli,Vitamin D3,chronic,tier2,0.2,61
2023-08-07,Sangli,Ibuprofen,fever_cold,tier2,0.2,104
2023-08-07,Jalgaon,Paracetamol,fever_cold,tier2,0.22,106
2023-08-07,Jalgaon,Azithromycin,antibiotic,tier2,0.22,78
2023-08-07,Jalgaon,ORS Sachets,OTC,tier2,0.22,248
2023-08-07,Jalgaon,Cetirizine,OTC,tier2,0.22,161
2023-08-07,Jalgaon,Metformin,chronic,tier2,0.22,88
2023-08-07,Jalgaon,Insulin Glargine,chronic,tier2,0.22,52
2023-08-07,Jalgaon,Omeprazole,gastro,tier2,0.22,130
2023-08-07,Jalgaon,Amoxicillin,antibiotic,tier2,0.22,100
2023-08-07,Jalgaon,Vitamin D3,chronic,tier2,0.22,63
2023-08-07,Jalgaon,Ibuprofen,fever_cold,tier2,0.22,112
2023-08-07,Akola,Paracetamol,fever_cold,tier2,0.18,89
2023-08-07,Akola,Azithromycin,antibiotic,tier2,0.18,52
2023-08-07,Akola,ORS Sachets,OTC,tier2,0.18,184
2023-08-07,Akola,Cetirizine,OTC,tier2,0.18,165
2023-08-07,Akola,Metformin,chronic,tier2,0.18,78
2023-08-07,Akola,Insulin Glargine,chronic,tier2,0.18,43
2023-08-07,Akola,Omeprazole,gastro,tier2,0.18,94
2023-08-07,Akola,Amoxicillin,antibiotic,tier2,0.18,72
2023-08-07,Akola,Vitamin D3,chronic,tier2,0.18,54
2023-08-07,Akola,Ibuprofen,fever_cold,tier2,0.18,77
2023-08-07,Latur,Paracetamol,fever_cold,tier2,0.17,89
2023-08-07,Latur,Azithromycin,antibiotic,tier2,0.17,60
2023-08-07,Latur,ORS Sachets,OTC,tier2,0.17,146
2023-08-07,Latur,Cetirizine,OTC,tier2,0.17,124
2023-08-07,Latur,Metformin,chronic,tier2,0.17,73
2023-08-07,Latur,Insulin Glargine,chronic,tier2,0.17,41
2023-08-07,Latur,Omeprazole,gastro,tier2,0.17,90
2023-08-07,Latur,Amoxicillin,antibiotic,tier2,0.17,64
2023-08-07,Latur,Vitamin D3,chronic,tier2,0.17,55
2023-08-07,Latur,Ibuprofen,fever_cold,tier2,0.17,75
2023-08-07,Dhule,Paracetamol,fever_cold,tier2,0.16,89
2023-08-07,Dhule,Azithromycin,antibiotic,tier2,0.16,54
2023-08-07,Dhule,ORS Sachets,OTC,tier2,0.16,174
2023-08-07,Dhule,Cetirizine,OTC,tier2,0.16,137
2023-08-07,Dhule,Metformin,chronic,tier2,0.16,63
2023-08-07,Dhule,Insulin Glargine,chronic,tier2,0.16,38
2023-08-07,Dhule,Omeprazole,gastro,tier2,0.16,98
2023-08-07,Dhule,Amoxicillin,antibiotic,tier2,0.16,81
2023-08-07,Dhule,Vitamin D3,chronic,tier2,0.16,48
2023-08-07,Dhule,Ibuprofen,fever_cold,tier2,0.16,77
2023-08-07,Ahmednagar,Paracetamol,fever_cold,tier2,0.2,132
2023-08-07,Ahmednagar,Azithromycin,antibiotic,tier2,0.2,82
2023-08-07,Ahmednagar,ORS Sachets,OTC,tier2,0.2,196
2023-08-07,Ahmednagar,Cetirizine,OTC,tier2,0.2,150
2023-08-07,Ahmednagar,Metformin,chronic,tier2,0.2,88
2023-08-07,Ahmednagar,Insulin Glargine,chronic,tier2,0.2,46
2023-08-07,Ahmednagar,Omeprazole,gastro,tier2,0.2,121
2023-08-07,Ahmednagar,Amoxicillin,antibiotic,tier2,0.2,87
2023-08-07,Ahmednagar,Vitamin D3,chronic,tier2,0.2,62
2023-08-07,Ahmednagar,Ibuprofen,fever_cold,tier2,0.2,94
2023-08-07,Chandrapur,Paracetamol,fever_cold,tier2,0.15,76
2023-08-07,Chandrapur,Azithromycin,antibiotic,tier2,0.15,63
2023-08-07,Chandrapur,ORS Sachets,OTC,tier2,0.15,156
2023-08-07,Chandrapur,Cetirizine,OTC,tier2,0.15,116
2023-08-07,Chandrapur,Metformin,chronic,tier2,0.15,63
2023-08-07,Chandrapur,Insulin Glargine,chronic,tier2,0.15,36
2023-08-07,Chandrapur,Omeprazole,gastro,tier2,0.15,73
2023-08-07,Chandrapur,Amoxicillin,antibiotic,tier2,0.15,59
2023-08-07,Chandrapur,Vitamin D3,chronic,tier2,0.15,44
2023-08-07,Chandrapur,Ibuprofen,fever_cold,tier2,0.15,78
2023-08-07,Parbhani,Paracetamol,fever_cold,tier2,0.14,69
2023-08-07,Parbhani,Azithromycin,antibiotic,tier2,0.14,40
2023-08-07,Parbhani,ORS Sachets,OTC,tier2,0.14,107
2023-08-07,Parbhani,Cetirizine,OTC,tier2,0.14,93
2023-08-07,Parbhani,Metformin,chronic,tier2,0.14,63
2023-08-07,Parbhani,Insulin Glargine,chronic,tier2,0.14,34
2023-08-07,Parbhani,Omeprazole,gastro,tier2,0.14,80
2023-08-07,Parbhani,Amoxicillin,antibiotic,tier2,0.14,63
2023-08-07,Parbhani,Vitamin D3,chronic,tier2,0.14,42
2023-08-07,Parbhani,Ibuprofen,fever_cold,tier2,0.14,67
2023-08-07,Ichalkaranji,Paracetamol,fever_cold,tier2,0.13,78
2023-08-07,Ichalkaranji,Azithromycin,antibiotic,tier2,0.13,48
2023-08-07,Ichalkaranji,ORS Sachets,OTC,tier2,0.13,170
2023-08-07,Ichalkaranji,Cetirizine,OTC,tier2,0.13,113
2023-08-07,Ichalkaranji,Metformin,chronic,tier2,0.13,53
2023-08-07,Ichalkaranji,Insulin Glargine,chronic,tier2,0.13,30
2023-08-07,Ichalkaranji,Omeprazole,gastro,tier2,0.13,66
2023-08-07,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,63
2023-08-07,Ichalkaranji,Vitamin D3,chronic,tier2,0.13,38
2023-08-07,Ichalkaranji,Ibuprofen,fever_cold,tier2,0.13,57
2023-08-07,Bid,Paracetamol,fever_cold,tier2,0.12,67
2023-08-07,Bid,Azithromycin,antibiotic,tier2,0.12,43
2023-08-07,Bid,ORS Sachets,OTC,tier2,0.12,135
2023-08-07,Bid,Cetirizine,OTC,tier2,0.12,119
2023-08-07,Bid,Metformin,chronic,tier2,0.12,53
2023-08-07,Bid,Insulin Glargine,chronic,tier2,0.12,29
2023-08-07,Bid,Omeprazole,gastro,tier2,0.12,56
2023-08-07,Bid,Amoxicillin,antibiotic,tier2,0.12,47
2023-08-07,Bid,Vitamin D3,chronic,tier2,0.12,37
2023-08-07,Bid,Ibuprofen,fever_cold,tier2,0.12,51
2023-08-14,Mumbai,Paracetamol,fever_cold,metro,1.0,2185
2023-08-14,Mumbai,Azithromycin,antibiotic,metro,1.0,1202
2023-08-14,Mumbai,ORS Sachets,OTC,metro,1.0,3626
2023-08-14,Mumbai,Cetirizine,OTC,metro,1.0,2484
2023-08-14,Mumbai,Metformin,chronic,metro,1.0,1435
2023-08-14,Mumbai,Insulin Glargine,chronic,metro,1.0,754
2023-08-14,Mumbai,Omeprazole,gastro,metro,1.0,2214
2023-08-14,Mumbai,Amoxicillin,antibiotic,metro,1.0,1621
2023-08-14,Mumbai,Vitamin D3,chronic,metro,1.0,1049
2023-08-14,Mumbai,Ibuprofen,fever_cold,metro,1.0,1378
2023-08-14,Pune,Paracetamol,fever_cold,metro,0.75,1378
2023-08-14,Pune,Azithromycin,antibiotic,metro,0.75,1031
2023-08-14,Pune,ORS Sachets,OTC,metro,0.75,2940
2023-08-14,Pune,Cetirizine,OTC,metro,0.75,1781
2023-08-14,Pune,Metformin,chronic,metro,0.75,1016
2023-08-14,Pune,Insulin Glargine,chronic,metro,0.75,586
2023-08-14,Pune,Omeprazole,gastro,metro,0.75,1283
2023-08-14,Pune,Amoxicillin,antibiotic,metro,0.75,1243
2023-08-14,Pune,Vitamin D3,chronic,metro,0.75,678
2023-08-14,Pune,Ibuprofen,fever_cold,metro,0.75,1279
2023-08-14,Nagpur,Paracetamol,fever_cold,tier1,0.55,474
2023-08-14,Nagpur,Azithromycin,antibiotic,tier1,0.55,321
2023-08-14,Nagpur,ORS Sachets,OTC,tier1,0.55,761
2023-08-14,Nagpur,Cetirizine,OTC,tier1,0.55,763
2023-08-14,Nagpur,Metformin,chronic,tier1,0.55,455
2023-08-14,Nagpur,Insulin Glargine,chronic,tier1,0.55,245
2023-08-14,Nagpur,Omeprazole,gastro,tier1,0.55,485
2023-08-14,Nagpur,Amoxicillin,antibiotic,tier1,0.55,475
2023-08-14,Nagpur,Vitamin D3,chronic,tier1,0.55,321
2023-08-14,Nagpur,Ibuprofen,fever_cold,tier1,0.55,489
2023-08-14,Thane,Paracetamol,fever_cold,tier1,0.5,596
2023-08-14,Thane,Azithromycin,antibiotic,tier1,0.5,363
2023-08-14,Thane,ORS Sachets,OTC,tier1,0.5,1091
2023-08-14,Thane,Cetirizine,OTC,tier1,0.5,671
2023-08-14,Thane,Metformin,chronic,tier1,0.5,397
2023-08-14,Thane,Insulin Glargine,chronic,tier1,0.5,222
2023-08-14,Thane,Omeprazole,gastro,tier1,0.5,527
2023-08-14,Thane,Amoxicillin,antibiotic,tier1,0.5,353
2023-08-14,Thane,Vitamin D3,chronic,tier1,0.5,277
2023-08-14,Thane,Ibuprofen,fever_cold,tier1,0.5,404
2023-08-14,Nashik,Paracetamol,fever_cold,tier1,0.42,327
2023-08-14,Nashik,Azithromycin,antibiotic,tier1,0.42,310
2023-08-14,Nashik,ORS Sachets,OTC,tier1,0.42,644
2023-08-14,Nashik,Cetirizine,OTC,tier1,0.42,632
2023-08-14,Nashik,Metformin,chronic,tier1,0.42,329
2023-08-14,Nashik,Insulin Glargine,chronic,tier1,0.42,188
2023-08-14,Nashik,Omeprazole,gastro,tier1,0.42,409
2023-08-14,Nashik,Amoxicillin,antibiotic,tier1,0.42,334
2023-08-14,Nashik,Vitamin D3,chronic,tier1,0.42,236
2023-08-14,Nashik,Ibuprofen,fever_cold,tier1,0.42,397
2023-08-14,Aurangabad,Paracetamol,fever_cold,tier1,0.38,441
2023-08-14,Aurangabad,Azithromycin,antibiotic,tier1,0.38,258
2023-08-14,Aurangabad,ORS Sachets,OTC,tier1,0.38,760
2023-08-14,Aurangabad,Cetirizine,OTC,tier1,0.38,503
2023-08-14,Aurangabad,Metformin,chronic,tier1,0.38,299
2023-08-14,Aurangabad,Insulin Glargine,chronic,tier1,0.38,173
2023-08-14,Aurangabad,Omeprazole,gastro,tier1,0.38,373
2023-08-14,Aurangabad,Amoxicillin,antibiotic,tier1,0.38,312
2023-08-14,Aurangabad,Vitamin D3,chronic,tier1,0.38,206
2023-08-14,Aurangabad,Ibuprofen,fever_cold,tier1,0.38,357
2023-08-14,Solapur,Paracetamol,fever_cold,tier2,0.3,177
2023-08-14,Solapur,Azithromycin,antibiotic,tier2,0.3,120
2023-08-14,Solapur,ORS Sachets,OTC,tier2,0.3,330
2023-08-14,Solapur,Cetirizine,OTC,tier2,0.3,213
2023-08-14,Solapur,Metformin,chronic,tier2,0.3,122
2023-08-14,Solapur,Insulin Glargine,chronic,tier2,0.3,74
2023-08-14,Solapur,Omeprazole,gastro,tier2,0.3,204
2023-08-14,Solapur,Amoxicillin,antibiotic,tier2,0.3,121
2023-08-14,Solapur,Vitamin D3,chronic,tier2,0.3,92
2023-08-14,Solapur,Ibuprofen,fever_cold,tier2,0.3,136
2023-08-14,Kolhapur,Paracetamol,fever_cold,tier2,0.28,136
2023-08-14,Kolhapur,Azithromycin,antibiotic,tier2,0.28,93
2023-08-14,Kolhapur,ORS Sachets,OTC,tier2,0.28,208
2023-08-14,Kolhapur,Cetirizine,OTC,tier2,0.28,264
2023-08-14,Kolhapur,Metformin,chronic,tier2,0.28,104
2023-08-14,Kolhapur,Insulin Glargine,chronic,tier2,0.28,66
2023-08-14,Kolhapur,Omeprazole,gastro,tier2,0.28,135
2023-08-14,Kolhapur,Amoxicillin,antibiotic,tier2,0.28,105
2023-08-14,Kolhapur,Vitamin D3,chronic,tier2,0.28,90
2023-08-14,Kolhapur,Ibuprofen,fever_cold,tier2,0.28,137
2023-08-14,Amravati,Paracetamol,fever_cold,tier2,0.25,122
2023-08-14,Amravati,Azithromycin,antibiotic,tier2,0.25,84
2023-08-14,Amravati,ORS Sachets,OTC,tier2,0.25,239
2023-08-14,Amravati,Cetirizine,OTC,tier2,0.25,201
2023-08-14,Amravati,Metformin,chronic,tier2,0.25,106
2023-08-14,Amravati,Insulin Glargine,chronic,tier2,0.25,66
2023-08-14,Amravati,Omeprazole,gastro,tier2,0.25,110
2023-08-14,Amravati,Amoxicillin,antibiotic,tier2,0.25,105
2023-08-14,Amravati,Vitamin D3,chronic,tier2,0.25,74
2023-08-14,Amravati,Ibuprofen,fever_cold,tier2,0.25,131
2023-08-14,Nanded,Paracetamol,fever_cold,tier2,0.22,123
2023-08-14,Nanded,Azithromycin,antibiotic,tier2,0.22,85
2023-08-14,Nanded,ORS Sachets,OTC,tier2,0.22,250
2023-08-14,Nanded,Cetirizine,OTC,tier2,0.22,158
2023-08-14,Nanded,Metformin,chronic,tier2,0.22,98
2023-08-14,Nanded,Insulin Glargine,chronic,tier2,0.22,55
2023-08-14,Nanded,Omeprazole,gastro,tier2,0.22,131
2023-08-14,Nanded,Amoxicillin,antibiotic,tier2,0.22,106
2023-08-14,Nanded,Vitamin D3,chronic,tier2,0.22,67
2023-08-14,Nanded,Ibuprofen,fever_cold,tier2,0.22,121
2023-08-14,Sangli,Paracetamol,fever_cold,tier2,0.2,112
2023-08-14,Sangli,Azithromycin,antibiotic,tier2,0.2,70
2023-08-14,Sangli,ORS Sachets,OTC,tier2,0.2,216
2023-08-14,Sangli,Cetirizine,OTC,tier2,0.2,162
2023-08-14,Sangli,Metformin,chronic,tier2,0.2,82
2023-08-14,Sangli,Insulin Glargine,chronic,tier2,0.2,52
2023-08-14,Sangli,Omeprazole,gastro,tier2,0.2,112
2023-08-14,Sangli,Amoxicillin,antibiotic,tier2,0.2,85
2023-08-14,Sangli,Vitamin D3,chronic,tier2,0.2,61
2023-08-14,Sangli,Ibuprofen,fever_cold,tier2,0.2,125
2023-08-14,Jalgaon,Paracetamol,fever_cold,tier2,0.22,105
2023-08-14,Jalgaon,Azithromycin,antibiotic,tier2,0.22,71
2023-08-14,Jalgaon,ORS Sachets,OTC,tier2,0.22,188
2023-08-14,Jalgaon,Cetirizine,OTC,tier2,0.22,173
2023-08-14,Jalgaon,Metformin,chronic,tier2,0.22,94
2023-08-14,Jalgaon,Insulin Glargine,chronic,tier2,0.22,52
2023-08-14,Jalgaon,Omeprazole,gastro,tier2,0.22,114
2023-08-14,Jalgaon,Amoxicillin,antibiotic,tier2,0.22,94
2023-08-14,Jalgaon,Vitamin D3,chronic,tier2,0.22,64
2023-08-14,Jalgaon,Ibuprofen,fever_cold,tier2,0.22,109
2023-08-14,Akola,Paracetamol,fever_cold,tier2,0.18,108
2023-08-14,Akola,Azithromycin,antibiotic,tier2,0.18,70
2023-08-14,Akola,ORS Sachets,OTC,tier2,0.18,220
